2010-09-19,00:02:00,49.1,47.7,30.14,NW,315,0.0,0.0,95,0.00,,-RA,0.00,VWS,V14.00,
2010-09-19,00:03:00,49.0,47.6,30.14,NW,315,0.0,0.0,95,0.00,,-RA,0.00,VWS,V14.00,
2010-09-19,00:08:00,49.0,47.6,30.14,NW,315,0.0,0.0,95,0.00,,-RA,0.00,VWS,V14.00,
2010-09-19,00:13:00,48.9,47.5,30.14,NW,315,0.0,0.0,95,0.00,,-RA,0.00,VWS,V14.00,
2010-09-19,00:18:00,48.8,47.4,30.14,NW,315,0.0,0.0,95,0.00,,-RA,0.00,VWS,V14.00,
2010-09-19,00:23:00,48.7,47.3,30.14,NW,315,0.0,0.0,95,0.00,,-RA,0.00,VWS,V14.00,
2010-09-19,00:28:00,48.6,47.2,30.13,NW,315,0.0,0.0,95,0.00,,-RA,0.00,VWS,V14.00,
2010-09-19,00:33:00,48.5,47.1,30.13,NW,315,0.0,0.0,95,0.00,,-RA,0.00,VWS,V14.00,
2010-09-19,00:38:00,48.5,47.4,30.13,NW,315,0.0,0.0,96,0.00,,-RA,0.00,VWS,V14.00,
2010-09-19,00:43:00,48.5,47.4,30.13,NW,315,0.0,0.0,96,0.00,,-RA,0.00,VWS,V14.00,
2010-09-19,00:48:00,48.6,47.5,30.13,NW,315,0.0,0.0,96,0.00,,-RA,0.00,VWS,V14.00,
2010-09-19,00:53:00,48.6,47.5,30.13,NW,315,0.0,0.0,96,0.00,,-RA,0.00,VWS,V14.00,
2010-09-19,00:54:00,48.6,47.5,30.13,NW,315,0.0,0.0,96,0.00,,-RA,0.00,VWS,V14.00,
2010-09-19,00:59:00,48.6,47.5,30.14,NW,315,0.0,0.0,96,0.00,,-RA,0.00,VWS,V14.00,
2010-09-19,01:04:00,48.8,47.7,30.14,NW,315,0.0,0.0,96,0.00,,-RA,0.00,VWS,V14.00,
2010-09-19,01:09:00,48.9,47.8,30.14,NW,315,0.0,0.0,96,0.00,,-RA,0.00,VWS,V14.00,
2010-09-19,01:14:00,48.9,47.8,30.14,NW,315,0.0,0.0,96,0.00,,-RA,0.00,VWS,V14.00,
